drone_id,timestamp,latitude,longitude,battery_level,payload_kg,system_status
1,2025-06-01 06:42:00,47.23528803757099,-1.5815396940819624,80,1.2673292505699223,OK
1,2025-06-01 06:42:30,47.238461758625235,-1.5631723485703524,85,1.6143404296535737,OK
1,2025-06-01 06:43:00,47.20051687480315,-1.57110140608552,91,1.8240208641469435,OK
1,2025-06-01 06:43:30,47.23400350113644,-1.5716470163388079,86,0.5889634492855067,OK
1,2025-06-01 06:44:00,47.24515388382753,-1.5909468957698514,79,1.7144047117474275,OK
1,2025-06-01 06:44:30,47.20650553102523,-1.5813867443933314,70,1.8088038525634496,OK
1,2025-06-01 06:45:00,47.23469042387147,-1.5940769304086704,67,1.2257513058267668,OK
1,2025-06-01 06:45:30,47.214104951567606,-1.5645227453758628,72,0.47220567473784403,WARNING
1,2025-06-01 06:46:00,47.22142019288862,-1.5660030722269758,96,2.3342678787290865,OK
1,2025-06-01 06:46:30,47.20885749025627,-1.5868259774314881,100,2.093855426298094,OK
1,2025-06-01 06:47:00,47.21131342115097,-1.599094614571579,78,1.6962554775792025,OK
1,2025-06-01 06:47:30,47.244626032013684,-1.590835318803296,100,1.6187856639950189,OK
1,2025-06-01 06:48:00,47.22940666944196,-1.580946824696567,73,2.1535320625501586,OK
1,2025-06-01 06:48:30,47.20220852262664,-1.5776062010937508,84,1.4656030462742127,OK
1,2025-06-01 06:49:00,47.21611295595773,-1.5515585216177583,84,1.7162898580896502,OK
1,2025-06-01 06:49:30,47.22165811023694,-1.5753468998566842,70,1.0626771667979296,OK
1,2025-06-01 06:50:00,47.22657416596295,-1.5698301023932584,92,1.703994738799324,WARNING
1,2025-06-01 06:50:30,47.24794374343033,-1.5583047092080493,85,2.792519997530353,OK
1,2025-06-01 06:51:00,47.21004363454721,-1.5899742517970867,78,1.5459060643376652,OK
1,2025-06-01 06:51:30,47.228103307416085,-1.5632360964933594,74,2.789162187083497,OK
1,2025-06-01 06:52:00,47.24536427684492,-1.5927315476705974,75,2.793714926046553,OK
1,2025-06-01 06:52:30,47.22233314697913,-1.5957446322523914,70,0.7661309299203449,OK
1,2025-06-01 06:53:00,47.22429607057819,-1.5704702013353395,89,0.11486021560154624,OK
1,2025-06-01 06:53:30,47.248409087296025,-1.553726765439331,78,1.9729821760445574,OK
1,2025-06-01 06:54:00,47.2136483766281,-1.5538980550661399,59,1.4980023874331603,OK
1,2025-06-01 06:54:30,47.23005448253907,-1.557421794604959,95,0.7040682847840476,WARNING
1,2025-06-01 06:55:00,47.241660730414566,-1.5902922040260183,66,1.2983638302011349,OK
1,2025-06-01 06:55:30,47.228263759190874,-1.582468084202854,71,2.0681624904128526,OK
1,2025-06-01 06:56:00,47.244235477222354,-1.550878199751883,94,1.8159497156477171,OK
1,2025-06-01 06:56:30,47.21446550909158,-1.5607779768330277,80,1.8073360224873964,OK
1,2025-06-01 06:57:00,47.204064532786205,-1.5761909039718767,81,2.7402087021531347,OK
1,2025-06-01 06:57:30,47.20963374033509,-1.5793354229339036,74,1.1211799253969659,OK
1,2025-06-01 06:58:00,47.22618802321537,-1.5934147942955332,70,0.3647078452597575,OK
1,2025-06-01 06:58:30,47.23838345012862,-1.5804937908875345,89,2.459472132927453,OK
1,2025-06-01 06:59:00,47.20412331252275,-1.5532309857998858,77,1.0747413213109724,OK
1,2025-06-01 06:59:30,47.23697208863144,-1.59149055960667,89,0.4172864800256172,OK
1,2025-06-01 07:00:00,47.215127460670914,-1.5966044435938045,80,1.5193207776573578,WARNING
1,2025-06-01 07:00:30,47.24855049994398,-1.595089397098413,70,2.2006640029691362,OK
1,2025-06-01 07:01:00,47.23340078386224,-1.56620685911682,71,0.8090728096865573,OK
1,2025-06-01 07:01:30,47.24449885979574,-1.5666951733565482,73,0.17341703716327916,OK
1,2025-06-01 07:02:00,47.212569148150074,-1.5715567783428483,67,1.7198041387459355,OK
1,2025-06-01 07:02:30,47.242067057884185,-1.5828385441090502,80,1.4449834999600657,OK
1,2025-06-01 07:03:00,47.20165874173991,-1.550291238640778,66,2.9810032907016897,OK
1,2025-06-01 07:03:30,47.204213391552805,-1.5567209001273459,75,1.996950346350237,OK
1,2025-06-01 07:04:00,47.22956669361186,-1.5540054435420807,85,0.5157781456836111,OK
1,2025-06-01 07:04:30,47.24473815295635,-1.5692681248449152,76,2.7441940151196937,OK
1,2025-06-01 07:05:00,47.23831862717717,-1.5840675439572869,91,0.2675081930885616,OK
1,2025-06-01 07:05:30,47.20479938982142,-1.5841685326517363,84,2.989592120675426,OK
1,2025-06-01 07:06:00,47.248812819622195,-1.582260733395617,90,2.8363154368576438,OK
1,2025-06-01 07:06:30,47.21302282722068,-1.562948107093542,65,2.4678902732585337,OK
1,2025-06-01 07:07:00,47.24797848844208,-1.5609562103047248,83,2.806493476814002,OK
1,2025-06-01 07:07:30,47.21566243592594,-1.5513582365182461,73,0.36915014874931484,OK
1,2025-06-01 07:08:00,47.20607236675282,-1.5648559351032556,82,0.9697150140656621,OK
1,2025-06-01 07:08:30,47.2006838461025,-1.5626328507136293,79,2.524155044675305,OK
1,2025-06-01 07:09:00,47.212108202900886,-1.5860287010841554,64,1.3064991741226588,OK
1,2025-06-01 07:09:30,47.20827423586618,-1.5996397907261555,90,1.0213032378216957,OK
1,2025-06-01 07:10:00,47.21773605210547,-1.5940427571721305,79,2.436131955791345,OK
1,2025-06-01 07:10:30,47.2287240867922,-1.5521403038958212,89,2.4993099772444993,OK
1,2025-06-01 07:11:00,47.21173903691411,-1.586163323443193,80,1.8071180848822417,OK
1,2025-06-01 07:11:30,47.23597512481643,-1.5916416219759584,71,0.2533062626235273,OK
1,2025-06-01 07:12:00,47.202569015004784,-1.5725798440355387,68,2.9485176673109823,OK
1,2025-06-01 07:12:30,47.20024721121984,-1.5970768656182035,87,0.42763226905612084,OK
1,2025-06-01 07:13:00,47.23825618288496,-1.5691976621838521,83,1.5336414686209607,OK
1,2025-06-01 07:13:30,47.234678585200804,-1.5693513636994043,73,2.993485175506956,OK
1,2025-06-01 07:14:00,47.233367229692114,-1.5670052131730434,82,0.4778508905451788,OK
1,2025-06-01 07:14:30,47.2398505549983,-1.5617265840149654,70,1.68265588362631,OK
1,2025-06-01 07:15:00,47.20249804934599,-1.5580626865058953,58,2.668065063961888,OK
1,2025-06-01 07:15:30,47.238537278580836,-1.5544350625335783,87,0.6991597750629579,OK
1,2025-06-01 07:16:00,47.23885753253438,-1.5801851103323432,76,1.051150336232512,OK
1,2025-06-01 07:16:30,47.2315681377109,-1.5925031333937656,79,1.2305808229509236,OK
1,2025-06-01 07:17:00,47.23304095500176,-1.558378459065566,77,1.093349473041539,OK
1,2025-06-01 07:17:30,47.21158812902157,-1.5748325945927701,88,2.3063095256855553,OK
1,2025-06-01 07:18:00,47.20461977774199,-1.5798917947657272,95,2.476418958833414,OK
1,2025-06-01 07:18:30,47.22547969404467,-1.5741473408092248,69,2.5223074622350663,OK
1,2025-06-01 07:19:00,47.216912190560976,-1.5971957847990441,88,1.9718751433808248,WARNING
1,2025-06-01 07:19:30,47.20580738343671,-1.5885251844852446,76,2.0571825570277533,OK
1,2025-06-01 07:20:00,47.21228804771897,-1.5582232994753953,88,2.9635006516211955,OK
1,2025-06-01 07:20:30,47.24229534464562,-1.5994576266803513,88,0.5905102420751284,OK
1,2025-06-01 07:21:00,47.210555911179156,-1.5772036275162697,88,0.10401527026187224,OK
1,2025-06-01 07:21:30,47.22230980629567,-1.5964014013761207,67,1.3648195883668408,OK
1,2025-06-01 07:22:00,47.22876160035143,-1.588596580326385,85,0.5828666421366421,OK
1,2025-06-01 07:22:30,47.23421382992565,-1.58647643472955,92,0.7721282957422707,OK
1,2025-06-01 07:23:00,47.219697725108716,-1.5899485776058808,83,0.25635014489740077,OK
1,2025-06-01 07:23:30,47.2389967964933,-1.5819211898521577,64,0.21637669125545844,OK
1,2025-06-01 07:24:00,47.232085809859385,-1.581625075614364,67,1.6250356400837125,WARNING
1,2025-06-01 07:24:30,47.21472613060394,-1.5758785714798758,76,1.3298557065639012,OK
1,2025-06-01 07:25:00,47.22515487620167,-1.5627839863158206,80,0.8856860385449944,OK
1,2025-06-01 07:25:30,47.20328016466416,-1.589376915331243,89,2.4840613388039596,OK
1,2025-06-01 07:26:00,47.23838189417119,-1.5921734296607215,70,1.2790264212203726,OK
1,2025-06-01 07:26:30,47.22617169932447,-1.586586721001526,90,1.489766818282688,WARNING
1,2025-06-01 07:27:00,47.20473696966993,-1.5721895656558769,91,2.176350327623166,OK
1,2025-06-01 07:27:30,47.23626792227897,-1.572943010295319,80,2.7109936311598344,OK
1,2025-06-01 07:28:00,47.214166397819255,-1.5599002706939826,77,2.417132469564885,OK
1,2025-06-01 07:28:30,47.20700320894777,-1.5551788208608897,82,1.2999454579339702,OK
1,2025-06-01 07:29:00,47.20764746878853,-1.5982770130838133,94,2.0896637476697,OK
1,2025-06-01 07:29:30,47.226884930061296,-1.593317881536297,86,1.8335881915859904,OK
1,2025-06-01 07:30:00,47.223318482132484,-1.5696855707427366,89,1.9972730022593639,OK
1,2025-06-01 07:30:30,47.244331816521495,-1.5965450367973355,77,2.344343269475119,OK
1,2025-06-01 07:31:00,47.23593601347137,-1.579225008605301,85,0.682062560494931,OK
1,2025-06-01 07:31:30,47.24502467838798,-1.577269974030924,70,1.7983121788918093,OK
1,2025-06-01 07:32:00,47.24408781437052,-1.5824696013993103,71,1.6953470093543033,OK
1,2025-06-01 07:32:30,47.23820681172108,-1.55811340411477,83,2.4941486510669617,OK
1,2025-06-01 07:33:00,47.203511808996666,-1.5857472705562112,90,2.5949857113726136,OK
1,2025-06-01 07:33:30,47.23648261463415,-1.5867323833177724,74,0.9168971281100778,OK
1,2025-06-01 07:34:00,47.20277111649561,-1.5893085637611264,88,1.7489281207760192,OK
1,2025-06-01 07:34:30,47.20736479708649,-1.5561649526777508,75,2.485202256042825,OK
1,2025-06-01 07:35:00,47.23353416637469,-1.5830633189796641,91,2.578571664588241,OK
1,2025-06-01 07:35:30,47.200497323548944,-1.5892290028141935,88,2.3296845161584447,OK
1,2025-06-01 07:36:00,47.20270597702389,-1.5997421951240378,55,0.9610713627569755,OK
1,2025-06-01 07:36:30,47.24380351522398,-1.5718254882258016,87,2.6999139366598928,OK
1,2025-06-01 07:37:00,47.20151942200929,-1.5729205476134196,93,1.7730651500565446,OK
1,2025-06-01 07:37:30,47.21878675332226,-1.5707471888544047,79,1.2150292011109065,WARNING
1,2025-06-01 07:38:00,47.2487057623369,-1.5847385842054975,81,1.510647426129755,OK
1,2025-06-01 07:38:30,47.238013706063505,-1.5634616039557854,87,0.4386708819265899,OK
1,2025-06-01 07:39:00,47.23706395767341,-1.5703106425287796,83,1.8937127278502826,OK
1,2025-06-01 07:39:30,47.24887511639881,-1.5817151763955195,61,1.3127868964533531,OK
1,2025-06-01 07:40:00,47.20069137805622,-1.5615530092237244,54,1.5471465676345266,WARNING
1,2025-06-01 07:40:30,47.219011993820935,-1.5709950027461008,89,2.873276634879329,WARNING
1,2025-06-01 07:41:00,47.2379742022115,-1.5775738200952476,69,2.9717952859045016,OK
1,2025-06-01 07:41:30,47.204752929125675,-1.5710582623196319,81,0.19240004128217697,WARNING
1,2025-06-01 07:42:00,47.236778242246686,-1.5836901744305374,100,2.605688721210098,OK
1,2025-06-01 07:42:30,47.22767530782621,-1.5635610953018853,79,1.5758295819584804,OK
1,2025-06-01 07:43:00,47.22176666799311,-1.575631222663049,95,1.648516039883559,OK
1,2025-06-01 07:43:30,47.23023467848722,-1.591325717969156,79,2.2900960105798625,OK
1,2025-06-01 07:44:00,47.225030763363065,-1.5627498778400712,90,1.0323340947689859,OK
1,2025-06-01 07:44:30,47.23175645036389,-1.5877689350098978,76,0.7557710389501917,OK
1,2025-06-01 07:45:00,47.210437588387194,-1.593060526159606,75,0.12230878123310278,OK
1,2025-06-01 07:45:30,47.21492174332407,-1.5777391055585528,83,1.4393499991382446,OK
1,2025-06-01 07:46:00,47.24519379590176,-1.5979793898796992,82,1.4892762857465434,OK
1,2025-06-01 07:46:30,47.20097751280204,-1.5580806521003285,51,2.8756618787034105,OK
1,2025-06-01 07:47:00,47.228715565585304,-1.581614085514052,74,2.780532477341131,OK
1,2025-06-01 07:47:30,47.200222320067574,-1.5912448734551305,73,2.769058877391451,WARNING
1,2025-06-01 07:48:00,47.20830569812794,-1.5975627833843085,74,2.329462645035094,OK
1,2025-06-01 07:48:30,47.222823990307674,-1.562721168812466,78,0.1994027418032013,OK
1,2025-06-01 07:49:00,47.21423346006701,-1.5958341590740208,91,1.8928099311151632,OK
1,2025-06-01 07:49:30,47.207668933227104,-1.5810900404896457,88,0.2846879703363555,OK
1,2025-06-01 07:50:00,47.22368925181629,-1.564528275013477,80,2.0966873691857364,OK
1,2025-06-01 07:50:30,47.205058037759905,-1.5551401634433208,74,2.3024215426221377,OK
1,2025-06-01 07:51:00,47.215792972723634,-1.5924417019850767,73,0.18551132600355824,WARNING
1,2025-06-01 07:51:30,47.22240798698718,-1.5555255697734114,94,0.7908738031355471,OK
1,2025-06-01 07:52:00,47.210024907260745,-1.555332706009286,84,0.49236979125608527,OK
1,2025-06-01 07:52:30,47.221133708108006,-1.5544095853958702,62,1.4719423073557651,OK
1,2025-06-01 07:53:00,47.23271247235283,-1.5974803403144775,99,1.5157047811515654,OK
1,2025-06-01 07:53:30,47.233828308619266,-1.5980637022945372,89,1.0613299878452904,OK
1,2025-06-01 07:54:00,47.22200361704532,-1.5762835676080755,86,2.5113301333714038,OK
1,2025-06-01 07:54:30,47.23640039841024,-1.5959425685581137,87,1.2236070057087283,WARNING
1,2025-06-01 07:55:00,47.23523860323158,-1.5556325438422365,74,0.30540599868118057,ERROR
1,2025-06-01 07:55:30,47.22385236421087,-1.5864295486885498,71,1.9883459311483975,OK
1,2025-06-01 07:56:00,47.21990892432423,-1.5571020809948617,100,1.1614478074416272,WARNING
1,2025-06-01 07:56:30,47.21302937165538,-1.566381761000618,64,1.4566510170393168,OK
1,2025-06-01 07:57:00,47.24052994963103,-1.597738559833552,90,1.57290738690083,OK
1,2025-06-01 07:57:30,47.215142255692435,-1.5663275475582268,82,2.4500609239926048,OK
1,2025-06-01 07:58:00,47.23510141248897,-1.5935190105629247,82,0.719042223036082,OK
1,2025-06-01 07:58:30,47.248482177394514,-1.582519632795321,72,0.848662777209164,OK
1,2025-06-01 07:59:00,47.24485537197761,-1.5567556937615619,86,0.6078833968944691,OK
1,2025-06-01 07:59:30,47.226228671413914,-1.5622881254200198,80,0.8192182974576644,OK
1,2025-06-01 08:00:00,47.21745897036369,-1.589505345872344,78,2.982632886700886,OK
1,2025-06-01 08:00:30,47.24803940051635,-1.5637567358349242,74,1.3001788410504023,OK
1,2025-06-01 08:01:00,47.219768518325274,-1.5917334916490289,66,0.6897920371331248,OK
1,2025-06-01 08:01:30,47.228852146181254,-1.5559863362395736,59,2.471786772835246,OK
1,2025-06-01 08:02:00,47.23513394172202,-1.587426487193289,84,1.2880329302441718,OK
1,2025-06-01 08:02:30,47.2042463108969,-1.5670750014391417,72,1.2913304204341922,OK
1,2025-06-01 08:03:00,47.24125564691554,-1.5589026121605474,74,2.2571178945235144,OK
1,2025-06-01 08:03:30,47.23710098650816,-1.5624769482999805,95,0.710358614162488,OK
1,2025-06-01 08:04:00,47.23005866253516,-1.58253179837548,73,1.049374632283019,OK
1,2025-06-01 08:04:30,47.207262038974115,-1.591246080949488,81,1.4465565001048712,OK
1,2025-06-01 08:05:00,47.22891217210339,-1.5919357607290523,96,1.0886761478994749,WARNING
1,2025-06-01 08:05:30,47.24725683180513,-1.5950182843635563,86,2.7515232456601875,OK
1,2025-06-01 08:06:00,47.215120957202295,-1.5980483397519658,66,2.2677166335390395,OK
1,2025-06-01 08:06:30,47.24919074511166,-1.5563355757611794,84,1.256342360997783,OK
1,2025-06-01 08:07:00,47.200045504836744,-1.5821921156282106,82,1.4894456456980005,OK
1,2025-06-01 08:07:30,47.233117507632535,-1.5618865967290998,89,1.7047507892578047,OK
1,2025-06-01 08:08:00,47.233842607984265,-1.5689415174802974,91,2.4564285658190648,WARNING
1,2025-06-01 08:08:30,47.24835018487653,-1.55517789460407,77,1.814663353434857,WARNING
1,2025-06-01 08:09:00,47.21705698158626,-1.5693806474091039,86,1.5614616854278778,OK
1,2025-06-01 08:09:30,47.22912686815966,-1.5903357443799722,70,1.2168001482855975,OK
1,2025-06-01 08:10:00,47.233273415507725,-1.5628394813015576,74,2.6267478598652874,OK
1,2025-06-01 08:10:30,47.23454915939845,-1.592265910822854,73,0.40283373571533043,OK
1,2025-06-01 08:11:00,47.206455765768325,-1.5507449551548138,80,2.185751551379607,OK
1,2025-06-01 08:11:30,47.24633718471129,-1.593277610688313,99,2.9710716476106125,OK
1,2025-06-01 08:12:00,47.24046411888078,-1.5582871006681749,77,0.4076830349786792,OK
1,2025-06-01 08:12:30,47.24303366577684,-1.5834089848374793,72,2.5702510652848187,OK
1,2025-06-01 08:13:00,47.21289810412163,-1.5582689317314713,89,0.8120833144434733,OK
1,2025-06-01 08:13:30,47.20436703744312,-1.5545584437978568,91,0.5443148950076477,WARNING
1,2025-06-01 08:14:00,47.2236360413997,-1.5509017280079243,86,2.0341355698184325,OK
1,2025-06-01 08:14:30,47.214281609442196,-1.599837310091173,69,0.6034280998974472,OK
1,2025-06-01 08:15:00,47.21478658642765,-1.5958421111384802,81,1.478787802203047,WARNING
1,2025-06-01 08:15:30,47.224496392607996,-1.5515478581629718,79,2.8703006172790784,OK
1,2025-06-01 08:16:00,47.23938133903163,-1.5922301422454426,83,2.1420149174232734,OK
1,2025-06-01 08:16:30,47.21009791445164,-1.5781894623494837,90,0.9955583429207567,OK
1,2025-06-01 08:17:00,47.20479920905336,-1.5802672931513584,88,1.0400693345481957,OK
1,2025-06-01 08:17:30,47.21487863348928,-1.5616563959188363,75,1.113157396373241,OK
1,2025-06-01 08:18:00,47.22735189988451,-1.5653442280966718,80,1.1662213808216797,OK
1,2025-06-01 08:18:30,47.21950886701243,-1.5540161457437291,76,2.2775016477070755,OK
1,2025-06-01 08:19:00,47.2099869140022,-1.5534439604308785,76,1.095022537293326,OK
1,2025-06-01 08:19:30,47.200718000240606,-1.5944907735125313,80,1.6304094728041043,OK
1,2025-06-01 08:20:00,47.23012594768414,-1.574890824307918,72,0.9367673692170192,OK
1,2025-06-01 08:20:30,47.24052162091028,-1.5746448559715172,70,0.6452597295067081,OK
1,2025-06-01 08:21:00,47.243438499289496,-1.5876918103801336,93,2.5580644244148405,OK
1,2025-06-01 08:21:30,47.21869105674279,-1.5539083838457886,71,1.1838105845027422,OK
1,2025-06-01 08:22:00,47.22792424623525,-1.5660981474517603,96,2.0653398060334056,WARNING
1,2025-06-01 08:22:30,47.23314718073924,-1.5842578254033621,100,1.3389111797390953,OK
1,2025-06-01 08:23:00,47.20518656362426,-1.5612253958242202,95,2.0049802210332985,OK
1,2025-06-01 08:23:30,47.208136322516054,-1.5804260090613957,71,2.1399263098856114,OK
1,2025-06-01 08:24:00,47.22198737743115,-1.562465433185542,77,0.2582199278956955,WARNING
1,2025-06-01 08:24:30,47.21607479265376,-1.5524772246305854,72,2.052822169388644,OK
1,2025-06-01 08:25:00,47.22144077297396,-1.5619769472466916,80,0.1835674977822897,OK
1,2025-06-01 08:25:30,47.20867006197485,-1.571624598937757,97,1.6351608784926608,OK
1,2025-06-01 08:26:00,47.232901023006875,-1.5958766432246523,66,1.6501950694606782,OK
1,2025-06-01 08:26:30,47.21124934286131,-1.5508441572053469,70,2.510453709624581,OK
1,2025-06-01 08:27:00,47.24954328959087,-1.5861062285267857,58,1.7166906255086547,OK
1,2025-06-01 08:27:30,47.227766552557235,-1.5723816983993495,84,2.5203612501635475,OK
1,2025-06-01 08:28:00,47.21394684565553,-1.555066454610836,59,2.0059955165636323,OK
